Timestamp,kW orig,hour,yyyymm,kW
2025-05-22 06:00:00,0.9993,6,2025-05,0.9993
2025-05-22 07:00:00,1.1224,7,2025-05,1.1224
2025-05-22 08:00:00,1.2731,8,2025-05,1.2731
2025-05-22 09:00:00,1.58,9,2025-05,1.58
2025-05-22 10:00:00,1.8137,10,2025-05,1.8137
2025-05-22 11:00:00,1.1059,11,2025-05,1.1059
2025-05-22 12:00:00,8.8103,12,2025-05,8.8103
2025-05-22 13:00:00,8.8578,13,2025-05,8.8578
2025-05-22 14:00:00,5.1011,14,2025-05,5.1011
2025-05-22 15:00:00,1.1,15,2025-05,1.1
2025-05-22 16:00:00,1.281,16,2025-05,1.281
2025-05-22 17:00:00,1.1095,17,2025-05,1.1095
2025-05-22 18:00:00,1.0236,18,2025-05,1.0236
2025-05-22 19:00:00,0.8731,19,2025-05,0.8731
2025-05-22 20:00:00,1.0572,20,2025-05,1.0572
2025-05-22 21:00:00,1.0665,21,2025-05,1.0665
2025-05-22 22:00:00,0.7714,22,2025-05,0.7714
2025-05-22 23:00:00,1.2395,23,2025-05,1.2395
2025-05-23 00:00:00,6.6668,0,2025-05,6.6668
2025-05-23 01:00:00,9.0534,1,2025-05,9.0534
2025-05-23 02:00:00,6.44,2,2025-05,6.44
2025-05-23 03:00:00,1.1155,3,2025-05,1.1155
2025-05-23 04:00:00,1.1194,4,2025-05,1.1194
2025-05-23 05:00:00,1.0154,5,2025-05,1.0154
2025-05-23 06:00:00,1.1467,6,2025-05,1.1467
2025-05-23 07:00:00,1.1913,7,2025-05,1.1913
2025-05-23 08:00:00,1.1816,8,2025-05,1.1816
2025-05-23 09:00:00,1.444,9,2025-05,1.444
2025-05-23 10:00:00,1.6567,10,2025-05,1.6567
2025-05-23 11:00:00,1.172,11,2025-05,1.172
2025-05-23 12:00:00,8.8313,12,2025-05,8.8313
2025-05-23 13:00:00,8.3987,13,2025-05,8.3987
2025-05-23 14:00:00,0.7812,14,2025-05,0.7812
2025-05-23 15:00:00,1.0915,15,2025-05,1.0915
2025-05-23 16:00:00,1.3188,16,2025-05,1.3188
2025-05-23 17:00:00,1.2787,17,2025-05,1.2787
2025-05-23 18:00:00,1.9204,18,2025-05,1.9204
2025-05-23 19:00:00,1.4393,19,2025-05,1.4393
2025-05-23 20:00:00,1.0024,20,2025-05,1.0024
2025-05-23 21:00:00,0.8225,21,2025-05,0.8225
2025-05-23 22:00:00,0.7611,22,2025-05,0.7611
2025-05-23 23:00:00,0.4868,23,2025-05,0.4868
2025-05-24 00:00:00,1.2199,0,2025-05,1.2199
2025-05-24 01:00:00,1.1753,1,2025-05,1.1753
2025-05-24 02:00:00,1.2084,2,2025-05,1.2084
2025-05-24 03:00:00,1.0566,3,2025-05,1.0566
2025-05-24 04:00:00,1.0698,4,2025-05,1.0698
2025-05-24 05:00:00,1.0916,5,2025-05,1.0916
2025-05-24 06:00:00,1.2403,6,2025-05,1.2403
2025-05-24 07:00:00,1.3426,7,2025-05,1.3426
2025-05-24 08:00:00,1.1974,8,2025-05,1.1974
2025-05-24 09:00:00,1.7823,9,2025-05,1.7823
2025-05-24 10:00:00,2.0493,10,2025-05,2.0493
2025-05-24 11:00:00,1.5111,11,2025-05,1.5111
2025-05-24 12:00:00,4.7961,12,2025-05,4.7961
2025-05-24 13:00:00,0.6353,13,2025-05,0.6353
2025-05-24 14:00:00,0.5924,14,2025-05,0.5924
2025-05-24 15:00:00,1.0745,15,2025-05,1.0745
2025-05-24 16:00:00,1.2613,16,2025-05,1.2613
2025-05-24 17:00:00,0.9709,17,2025-05,0.9709
2025-05-24 18:00:00,0.7581,18,2025-05,0.7581
2025-05-24 19:00:00,1.0051,19,2025-05,1.0051
2025-05-24 20:00:00,0.75,20,2025-05,0.75
2025-05-24 21:00:00,1.1182,21,2025-05,1.1182
2025-05-24 22:00:00,1.036999,22,2025-05,1.036999
2025-05-24 23:00:00,1.113,23,2025-05,1.113
2025-05-25 00:00:00,1.5595,0,2025-05,1.5595
2025-05-25 01:00:00,1.4904,1,2025-05,1.4904
2025-05-25 02:00:00,6.8093,2,2025-05,6.8093
2025-05-25 03:00:00,1.1374,3,2025-05,1.1374
2025-05-25 04:00:00,1.1666,4,2025-05,1.1666
2025-05-25 05:00:00,1.1884,5,2025-05,1.1884
2025-05-25 06:00:00,1.0344,6,2025-05,1.0344
2025-05-25 07:00:00,1.0935,7,2025-05,1.0935
2025-05-25 08:00:00,1.1359,8,2025-05,1.1359
2025-05-25 09:00:00,1.5678,9,2025-05,1.5678
2025-05-25 10:00:00,2.2277,10,2025-05,2.2277
2025-05-25 11:00:00,2.0059,11,2025-05,2.0059
2025-05-25 12:00:00,0.7569,12,2025-05,0.7569
2025-05-25 13:00:00,0.6593,13,2025-05,0.6593
2025-05-25 14:00:00,0.7985,14,2025-05,0.7985
2025-05-25 15:00:00,1.2489,15,2025-05,1.2489
2025-05-25 16:00:00,1.2105,16,2025-05,1.2105
2025-05-25 17:00:00,1.0916,17,2025-05,1.0916
2025-05-25 18:00:00,0.5968,18,2025-05,0.5968
2025-05-25 19:00:00,0.6247,19,2025-05,0.6247
2025-05-25 20:00:00,0.8065,20,2025-05,0.8065
2025-05-25 21:00:00,0.8151,21,2025-05,0.8151
2025-05-25 22:00:00,0.5774,22,2025-05,0.5774
2025-05-25 23:00:00,0.513499,23,2025-05,0.513499
2025-05-26 00:00:00,1.2864,0,2025-05,1.2864
2025-05-26 01:00:00,1.2665,1,2025-05,1.2665
2025-05-26 02:00:00,0.9932,2,2025-05,0.9932
2025-05-26 03:00:00,1.095,3,2025-05,1.095
2025-05-26 04:00:00,8.8835,4,2025-05,8.8835
2025-05-26 05:00:00,3.2839,5,2025-05,3.2839
2025-05-26 06:00:00,1.038999,6,2025-05,1.038999
2025-05-26 07:00:00,1.162,7,2025-05,1.162
2025-05-26 08:00:00,1.2035,8,2025-05,1.2035
2025-05-26 09:00:00,1.6129,9,2025-05,1.6129
2025-05-26 10:00:00,1.9126,10,2025-05,1.9126
2025-05-26 11:00:00,1.2064,11,2025-05,1.2064
2025-05-26 12:00:00,8.1667,12,2025-05,8.1667
2025-05-26 13:00:00,8.7397,13,2025-05,8.7397
2025-05-26 14:00:00,8.4948,14,2025-05,8.4948
2025-05-26 15:00:00,8.9217,15,2025-05,8.9217
2025-05-26 16:00:00,1.5966,16,2025-05,1.5966
2025-05-26 17:00:00,1.5269,17,2025-05,1.5269
2025-05-26 18:00:00,2.2627,18,2025-05,2.2627
2025-05-26 19:00:00,0.8755,19,2025-05,0.8755
2025-05-26 20:00:00,1.0508,20,2025-05,1.0508
2025-05-26 21:00:00,1.4195,21,2025-05,1.4195
2025-05-26 22:00:00,1.044,22,2025-05,1.044
2025-05-26 23:00:00,0.7943,23,2025-05,0.7943
2025-05-27 00:00:00,1.3258,0,2025-05,1.3258
2025-05-27 01:00:00,2.2796,1,2025-05,2.2796
2025-05-27 02:00:00,1.6414,2,2025-05,1.6414
2025-05-27 03:00:00,1.6537,3,2025-05,1.6537
2025-05-27 04:00:00,1.0236,4,2025-05,1.0236
2025-05-27 05:00:00,0.9558,5,2025-05,0.9558
2025-05-27 06:00:00,1.024899,6,2025-05,1.024899
2025-05-27 07:00:00,1.1158,7,2025-05,1.1158
2025-05-27 08:00:00,1.0483,8,2025-05,1.0483
2025-05-27 09:00:00,1.0092,9,2025-05,1.0092
2025-05-27 10:00:00,2.1948,10,2025-05,2.1948
2025-05-27 11:00:00,1.2352,11,2025-05,1.2352
2025-05-27 12:00:00,8.3812,12,2025-05,8.3812
2025-05-27 13:00:00,4.9624,13,2025-05,4.9624
2025-05-27 14:00:00,0.5535,14,2025-05,0.5535
2025-05-27 15:00:00,1.0593,15,2025-05,1.0593
2025-05-27 16:00:00,1.5593,16,2025-05,1.5593
2025-05-27 17:00:00,1.331,17,2025-05,1.331
2025-05-27 18:00:00,1.0402,18,2025-05,1.0402
2025-05-27 19:00:00,1.4566,19,2025-05,1.4566
2025-05-27 20:00:00,1.4403,20,2025-05,1.4403
2025-05-27 21:00:00,1.1093,21,2025-05,1.1093
2025-05-27 22:00:00,0.9826,22,2025-05,0.9826
2025-05-27 23:00:00,0.9939,23,2025-05,0.9939
2025-05-28 00:00:00,1.3296,0,2025-05,1.3296
2025-05-28 01:00:00,1.5113,1,2025-05,1.5113
2025-05-28 02:00:00,1.5698,2,2025-05,1.5698
2025-05-28 03:00:00,1.0968,3,2025-05,1.0968
2025-05-28 04:00:00,0.949,4,2025-05,0.949
2025-05-28 05:00:00,1.0064,5,2025-05,1.0064
2025-05-28 06:00:00,1.0321,6,2025-05,1.0321
2025-05-28 07:00:00,1.0641,7,2025-05,1.0641
2025-05-28 08:00:00,1.0774,8,2025-05,1.0774
2025-05-28 09:00:00,1.0425,9,2025-05,1.0425
2025-05-28 10:00:00,1.939,10,2025-05,1.939
2025-05-28 11:00:00,1.3471,11,2025-05,1.3471
2025-05-28 12:00:00,8.601,12,2025-05,8.601
2025-05-28 13:00:00,7.4223,13,2025-05,7.4223
2025-05-28 14:00:00,0.4665,14,2025-05,0.4665
2025-05-28 15:00:00,0.9615,15,2025-05,0.9615
2025-05-28 16:00:00,1.1194,16,2025-05,1.1194
2025-05-28 17:00:00,1.2234,17,2025-05,1.2234
2025-05-28 18:00:00,1.041099,18,2025-05,1.041099
2025-05-28 19:00:00,0.9606,19,2025-05,0.9606
2025-05-28 20:00:00,0.8801,20,2025-05,0.8801
2025-05-28 21:00:00,0.9536,21,2025-05,0.9536
2025-05-28 22:00:00,0.7882,22,2025-05,0.7882
2025-05-28 23:00:00,0.7974,23,2025-05,0.7974
2025-05-29 00:00:00,1.2867,0,2025-05,1.2867
2025-05-29 01:00:00,1.4352,1,2025-05,1.4352
2025-05-29 02:00:00,1.1472,2,2025-05,1.1472
2025-05-29 03:00:00,1.2554,3,2025-05,1.2554
2025-05-29 04:00:00,1.0809,4,2025-05,1.0809
2025-05-29 05:00:00,1.0965,5,2025-05,1.0965
2025-05-29 06:00:00,1.2386,6,2025-05,1.2386
2025-05-29 07:00:00,1.2259,7,2025-05,1.2259
2025-05-29 08:00:00,1.3133,8,2025-05,1.3133
2025-05-29 09:00:00,1.2364,9,2025-05,1.2364
2025-05-29 10:00:00,2.2722,10,2025-05,2.2722
2025-05-29 11:00:00,1.2438,11,2025-05,1.2438
2025-05-29 12:00:00,8.4988,12,2025-05,8.4988
2025-05-29 13:00:00,5.2032,13,2025-05,5.2032
2025-05-29 14:00:00,0.6923,14,2025-05,0.6923
2025-05-29 15:00:00,1.2096,15,2025-05,1.2096
2025-05-29 16:00:00,1.5261,16,2025-05,1.5261
2025-05-29 17:00:00,1.3048,17,2025-05,1.3048
2025-05-29 18:00:00,1.086,18,2025-05,1.086
2025-05-29 19:00:00,1.3871,19,2025-05,1.3871
2025-05-29 20:00:00,1.5846,20,2025-05,1.5846
2025-05-29 21:00:00,1.2426,21,2025-05,1.2426
2025-05-29 22:00:00,1.4808,22,2025-05,1.4808
2025-05-29 23:00:00,1.6026,23,2025-05,1.6026
2025-05-30 00:00:00,1.8264,0,2025-05,1.8264
2025-05-30 01:00:00,1.4467,1,2025-05,1.4467
2025-05-30 02:00:00,1.3292,2,2025-05,1.3292
2025-05-30 03:00:00,1.1651,3,2025-05,1.1651
2025-05-30 04:00:00,1.1352,4,2025-05,1.1352
2025-05-30 05:00:00,1.053,5,2025-05,1.053
2025-05-30 06:00:00,1.2836,6,2025-05,1.2836
2025-05-30 07:00:00,1.324,7,2025-05,1.324
2025-05-30 08:00:00,1.4465,8,2025-05,1.4465
2025-05-30 09:00:00,1.2013,9,2025-05,1.2013
2025-05-30 10:00:00,2.4996,10,2025-05,2.4996
2025-05-30 11:00:00,2.0105,11,2025-05,2.0105
2025-05-30 12:00:00,7.6065,12,2025-05,7.6065
2025-05-30 13:00:00,8.2682,13,2025-05,8.2682
2025-05-30 14:00:00,0.7374,14,2025-05,0.7374
2025-05-30 15:00:00,1.1509,15,2025-05,1.1509
2025-05-30 16:00:00,1.6819,16,2025-05,1.6819
2025-05-30 17:00:00,1.8523,17,2025-05,1.8523
2025-05-30 18:00:00,1.5884,18,2025-05,1.5884
2025-05-30 19:00:00,2.2661,19,2025-05,2.2661
2025-05-30 20:00:00,1.3795,20,2025-05,1.3795
2025-05-30 21:00:00,1.4271,21,2025-05,1.4271
2025-05-30 22:00:00,1.3542,22,2025-05,1.3542
2025-05-30 23:00:00,0.973,23,2025-05,0.973
2025-05-31 00:00:00,1.1958,0,2025-05,1.1958
2025-05-31 01:00:00,3.6313,1,2025-05,3.6313
2025-05-31 02:00:00,9.367,2,2025-05,9.367
2025-05-31 03:00:00,1.0704,3,2025-05,1.0704
2025-05-31 04:00:00,1.1127,4,2025-05,1.1127
2025-05-31 05:00:00,1.0582,5,2025-05,1.0582
2025-05-31 06:00:00,0.9636,6,2025-05,0.9636
2025-05-31 07:00:00,1.0702,7,2025-05,1.0702
2025-05-31 08:00:00,1.1911,8,2025-05,1.1911
2025-05-31 09:00:00,1.1351,9,2025-05,1.1351
2025-05-31 10:00:00,2.1618,10,2025-05,2.1618
2025-05-31 11:00:00,1.2942,11,2025-05,1.2942
2025-05-31 12:00:00,1.1167,12,2025-05,1.1167
2025-05-31 13:00:00,1.3696,13,2025-05,1.3696
2025-05-31 14:00:00,0.9773,14,2025-05,0.9773
2025-05-31 15:00:00,1.5108,15,2025-05,1.5108
2025-05-31 16:00:00,1.0706,16,2025-05,1.0706
2025-05-31 17:00:00,1.0065,17,2025-05,1.0065
2025-05-31 18:00:00,0.4212,18,2025-05,0.4212
2025-05-31 19:00:00,0.5589,19,2025-05,0.5589
2025-05-31 20:00:00,0.4728,20,2025-05,0.4728
2025-05-31 21:00:00,0.4842,21,2025-05,0.4842
2025-05-31 22:00:00,0.3868,22,2025-05,0.3868
2025-05-31 23:00:00,0.3018,23,2025-05,0.3018
2025-06-01 00:00:00,1.1471,0,2025-06,1.1471
2025-06-01 01:00:00,1.1935,1,2025-06,1.1935
2025-06-01 02:00:00,1.0681,2,2025-06,1.0681
2025-06-01 03:00:00,0.9806,3,2025-06,0.9806
2025-06-01 04:00:00,1.0012,4,2025-06,1.0012
2025-06-01 05:00:00,1.0153,5,2025-06,1.0153
2025-06-01 06:00:00,1.026,6,2025-06,1.026
2025-06-01 07:00:00,1.131,7,2025-06,1.131
2025-06-01 08:00:00,1.0621,8,2025-06,1.0621
2025-06-01 09:00:00,1.0376,9,2025-06,1.0376
2025-06-01 10:00:00,2.0392,10,2025-06,2.0392
2025-06-01 11:00:00,1.1427,11,2025-06,1.1427
2025-06-01 12:00:00,1.8815,12,2025-06,1.8815
2025-06-01 13:00:00,0.376,13,2025-06,0.376
2025-06-01 14:00:00,0.3883,14,2025-06,0.3883
2025-06-01 15:00:00,1.0804,15,2025-06,1.0804
2025-06-01 16:00:00,0.9515,16,2025-06,0.9515
2025-06-01 17:00:00,1.0276,17,2025-06,1.0276
2025-06-01 18:00:00,0.4959,18,2025-06,0.4959
2025-06-01 19:00:00,0.4079,19,2025-06,0.4079
2025-06-01 20:00:00,0.4026,20,2025-06,0.4026
2025-06-01 21:00:00,0.3141,21,2025-06,0.3141
2025-06-01 22:00:00,0.4597,22,2025-06,0.4597
2025-06-01 23:00:00,0.3994,23,2025-06,0.3994
2025-06-02 00:00:00,1.0416,0,2025-06,1.0416
2025-06-02 01:00:00,1.1522,1,2025-06,1.1522
2025-06-02 02:00:00,1.1738,2,2025-06,1.1738
2025-06-02 03:00:00,1.0516,3,2025-06,1.0516
2025-06-02 04:00:00,1.0556,4,2025-06,1.0556
2025-06-02 05:00:00,1.1217,5,2025-06,1.1217
2025-06-02 06:00:00,0.9929,6,2025-06,0.9929
2025-06-02 07:00:00,1.000599,7,2025-06,1.000599
2025-06-02 08:00:00,1.0729,8,2025-06,1.0729
2025-06-02 09:00:00,1.0757,9,2025-06,1.0757
2025-06-02 10:00:00,2.1271,10,2025-06,2.1271
2025-06-02 11:00:00,1.0626,11,2025-06,1.0626
2025-06-02 12:00:00,0.4075,12,2025-06,0.4075
2025-06-02 13:00:00,0.2816,13,2025-06,0.2816
2025-06-02 14:00:00,0.2823,14,2025-06,0.2823
2025-06-02 15:00:00,1.0439,15,2025-06,1.0439
2025-06-02 16:00:00,0.9808,16,2025-06,0.9808
2025-06-02 17:00:00,0.8997,17,2025-06,0.8997
2025-06-02 18:00:00,0.4294,18,2025-06,0.4294
2025-06-02 19:00:00,0.4301,19,2025-06,0.4301
2025-06-02 20:00:00,0.4547,20,2025-06,0.4547
2025-06-02 21:00:00,0.4076,21,2025-06,0.4076
2025-06-02 22:00:00,0.3679,22,2025-06,0.3679
2025-06-02 23:00:00,0.2886,23,2025-06,0.2886
2025-06-03 00:00:00,1.0414,0,2025-06,1.0414
2025-06-03 01:00:00,1.1047,1,2025-06,1.1047
2025-06-03 02:00:00,1.1023,2,2025-06,1.1023
2025-06-03 03:00:00,1.0481,3,2025-06,1.0481
2025-06-03 04:00:00,0.9437,4,2025-06,0.9437
2025-06-03 05:00:00,1.0901,5,2025-06,1.0901
2025-06-03 06:00:00,1.0741,6,2025-06,1.0741
2025-06-03 07:00:00,1.0458,7,2025-06,1.0458
2025-06-03 08:00:00,1.1095,8,2025-06,1.1095
2025-06-03 09:00:00,1.255,9,2025-06,1.255
2025-06-03 10:00:00,2.3278,10,2025-06,2.3278
2025-06-03 11:00:00,1.1624,11,2025-06,1.1624
2025-06-03 12:00:00,0.8642,12,2025-06,0.8642
2025-06-03 13:00:00,0.3643,13,2025-06,0.3643
2025-06-03 14:00:00,0.3291,14,2025-06,0.3291
2025-06-03 15:00:00,1.0144,15,2025-06,1.0144
2025-06-03 16:00:00,1.0706,16,2025-06,1.0706
2025-06-03 17:00:00,0.93,17,2025-06,0.93
2025-06-03 18:00:00,0.4226,18,2025-06,0.4226
2025-06-03 19:00:00,0.3889,19,2025-06,0.3889
2025-06-03 20:00:00,0.4504,20,2025-06,0.4504
2025-06-03 21:00:00,0.4873,21,2025-06,0.4873
2025-06-03 22:00:00,0.3398,22,2025-06,0.3398
2025-06-03 23:00:00,0.3657,23,2025-06,0.3657
2025-06-04 00:00:00,1.1436,0,2025-06,1.1436
2025-06-04 01:00:00,1.1314,1,2025-06,1.1314
2025-06-04 02:00:00,1.036,2,2025-06,1.036
2025-06-04 03:00:00,0.9949,3,2025-06,0.9949
2025-06-04 04:00:00,1.0399,4,2025-06,1.0399
2025-06-04 05:00:00,1.0031,5,2025-06,1.0031
2025-06-04 06:00:00,1.0735,6,2025-06,1.0735
2025-06-04 07:00:00,1.0907,7,2025-06,1.0907
2025-06-04 08:00:00,1.1019,8,2025-06,1.1019
2025-06-04 09:00:00,0.9967,9,2025-06,0.9967
2025-06-04 10:00:00,2.0975,10,2025-06,2.0975
2025-06-04 11:00:00,1.1729,11,2025-06,1.1729
2025-06-04 12:00:00,0.3025,12,2025-06,0.3025
2025-06-04 13:00:00,0.3713,13,2025-06,0.3713
2025-06-04 14:00:00,0.4145,14,2025-06,0.4145
2025-06-04 15:00:00,0.9976,15,2025-06,0.9976
2025-06-04 16:00:00,1.0495,16,2025-06,1.0495
2025-06-04 17:00:00,0.9925,17,2025-06,0.9925
2025-06-04 18:00:00,0.4613,18,2025-06,0.4613
2025-06-04 19:00:00,0.3509,19,2025-06,0.3509
2025-06-04 20:00:00,0.4,20,2025-06,0.4
2025-06-04 21:00:00,0.466,21,2025-06,0.466
2025-06-04 22:00:00,0.4067,22,2025-06,0.4067
2025-06-04 23:00:00,0.4084,23,2025-06,0.4084
2025-06-05 00:00:00,1.319,0,2025-06,1.319
2025-06-05 01:00:00,1.1446,1,2025-06,1.1446
2025-06-05 02:00:00,1.1485,2,2025-06,1.1485
2025-06-05 03:00:00,0.984,3,2025-06,0.984
2025-06-05 04:00:00,1.0594,4,2025-06,1.0594
2025-06-05 05:00:00,0.9588,5,2025-06,0.9588
2025-06-05 06:00:00,1.038,6,2025-06,1.038
2025-06-05 07:00:00,1.1393,7,2025-06,1.1393
2025-06-05 08:00:00,1.0965,8,2025-06,1.0965
2025-06-05 09:00:00,1.0994,9,2025-06,1.0994
2025-06-05 10:00:00,2.1833,10,2025-06,2.1833
2025-06-05 11:00:00,1.0489,11,2025-06,1.0489
2025-06-05 12:00:00,0.5507,12,2025-06,0.5507
2025-06-05 13:00:00,0.3158,13,2025-06,0.3158
2025-06-05 14:00:00,0.3916,14,2025-06,0.3916
2025-06-05 15:00:00,1.0353,15,2025-06,1.0353
2025-06-05 16:00:00,1.1726,16,2025-06,1.1726
2025-06-05 17:00:00,1.0729,17,2025-06,1.0729
2025-06-05 18:00:00,0.514399,18,2025-06,0.514399
2025-06-05 19:00:00,0.3624,19,2025-06,0.3624
2025-06-05 20:00:00,0.3997,20,2025-06,0.3997
2025-06-05 21:00:00,0.3683,21,2025-06,0.3683
2025-06-05 22:00:00,0.4436,22,2025-06,0.4436
2025-06-05 23:00:00,0.4522,23,2025-06,0.4522
2025-06-06 00:00:00,1.0386,0,2025-06,1.0386
2025-06-06 01:00:00,1.0924,1,2025-06,1.0924
2025-06-06 02:00:00,1.1805,2,2025-06,1.1805
2025-06-06 03:00:00,0.8998,3,2025-06,0.8998
2025-06-06 04:00:00,1.0958,4,2025-06,1.0958
2025-06-06 05:00:00,0.952,5,2025-06,0.952
2025-06-06 06:00:00,1.0003,6,2025-06,1.0003
2025-06-06 07:00:00,0.9811,7,2025-06,0.9811
2025-06-06 08:00:00,1.1348,8,2025-06,1.1348
2025-06-06 09:00:00,1.1554,9,2025-06,1.1554
2025-06-06 10:00:00,2.0028,10,2025-06,2.0028
2025-06-06 11:00:00,1.020999,11,2025-06,1.020999
2025-06-06 12:00:00,0.9184,12,2025-06,0.9184
2025-06-06 13:00:00,0.3143,13,2025-06,0.3143
2025-06-06 14:00:00,0.2955,14,2025-06,0.2955
2025-06-06 15:00:00,1.0828,15,2025-06,1.0828
2025-06-06 16:00:00,0.928,16,2025-06,0.928
2025-06-06 17:00:00,0.9525,17,2025-06,0.9525
2025-06-06 18:00:00,0.4537,18,2025-06,0.4537
2025-06-06 19:00:00,0.51,19,2025-06,0.51
2025-06-06 20:00:00,0.3456,20,2025-06,0.3456
2025-06-06 21:00:00,0.3622,21,2025-06,0.3622
2025-06-06 22:00:00,0.3921,22,2025-06,0.3921
2025-06-06 23:00:00,0.3973,23,2025-06,0.3973
2025-06-07 00:00:00,1.0721,0,2025-06,1.0721
2025-06-07 01:00:00,1.1189,1,2025-06,1.1189
2025-06-07 02:00:00,1.1685,2,2025-06,1.1685
2025-06-07 03:00:00,0.9455,3,2025-06,0.9455
2025-06-07 04:00:00,1.1233,4,2025-06,1.1233
2025-06-07 05:00:00,1.0708,5,2025-06,1.0708
2025-06-07 06:00:00,0.9991,6,2025-06,0.9991
2025-06-07 07:00:00,0.9997,7,2025-06,0.9997
2025-06-07 08:00:00,1.0138,8,2025-06,1.0138
2025-06-07 09:00:00,1.1496,9,2025-06,1.1496
2025-06-07 10:00:00,2.0341,10,2025-06,2.0341
2025-06-07 11:00:00,1.0175,11,2025-06,1.0175
2025-06-07 12:00:00,0.4434,12,2025-06,0.4434
2025-06-07 13:00:00,0.3428,13,2025-06,0.3428
2025-06-07 14:00:00,0.3357,14,2025-06,0.3357
2025-06-07 15:00:00,0.9713,15,2025-06,0.9713
2025-06-07 16:00:00,0.8942,16,2025-06,0.8942
2025-06-07 17:00:00,0.9713,17,2025-06,0.9713
2025-06-07 18:00:00,0.4377,18,2025-06,0.4377
2025-06-07 19:00:00,0.4846,19,2025-06,0.4846
2025-06-07 20:00:00,0.3793,20,2025-06,0.3793
2025-06-07 21:00:00,0.3348,21,2025-06,0.3348
2025-06-07 22:00:00,0.4189,22,2025-06,0.4189
2025-06-07 23:00:00,0.3868,23,2025-06,0.3868
2025-06-08 00:00:00,0.9888,0,2025-06,0.9888
2025-06-08 01:00:00,1.1884,1,2025-06,1.1884
2025-06-08 02:00:00,1.1539,2,2025-06,1.1539
2025-06-08 03:00:00,0.9307,3,2025-06,0.9307
2025-06-08 04:00:00,1.018999,4,2025-06,1.018999
2025-06-08 05:00:00,1.0505,5,2025-06,1.0505
2025-06-08 06:00:00,0.9878,6,2025-06,0.9878
2025-06-08 07:00:00,1.1872,7,2025-06,1.1872
2025-06-08 08:00:00,1.1583,8,2025-06,1.1583
2025-06-08 09:00:00,1.2716,9,2025-06,1.2716
2025-06-08 10:00:00,2.0053,10,2025-06,2.0053
2025-06-08 11:00:00,1.0111,11,2025-06,1.0111
2025-06-08 12:00:00,0.7805,12,2025-06,0.7805
2025-06-08 13:00:00,0.2743,13,2025-06,0.2743
2025-06-08 14:00:00,0.2783,14,2025-06,0.2783
2025-06-08 15:00:00,1.0462,15,2025-06,1.0462
2025-06-08 16:00:00,0.9392,16,2025-06,0.9392
2025-06-08 17:00:00,0.9116,17,2025-06,0.9116
2025-06-08 18:00:00,0.515499,18,2025-06,0.515499
2025-06-08 19:00:00,0.4345,19,2025-06,0.4345
2025-06-08 20:00:00,0.4069,20,2025-06,0.4069
2025-06-08 21:00:00,1.008899,21,2025-06,1.008899
2025-06-08 22:00:00,0.9782,22,2025-06,0.9782
2025-06-08 23:00:00,1.1985,23,2025-06,1.1985
2025-06-09 00:00:00,1.3363,0,2025-06,1.3363
2025-06-09 01:00:00,2.346,1,2025-06,2.346
2025-06-09 02:00:00,1.2501,2,2025-06,1.2501
2025-06-09 03:00:00,1.038899,3,2025-06,1.038899
2025-06-09 04:00:00,1.0552,4,2025-06,1.0552
2025-06-09 05:00:00,1.0661,5,2025-06,1.0661
2025-06-09 06:00:00,0.9693,6,2025-06,0.9693
2025-06-09 07:00:00,0.9961,7,2025-06,0.9961
2025-06-09 08:00:00,1.1333,8,2025-06,1.1333
2025-06-09 09:00:00,1.2581,9,2025-06,1.2581
2025-06-09 10:00:00,2.1155,10,2025-06,2.1155
2025-06-09 11:00:00,1.176,11,2025-06,1.176
2025-06-09 12:00:00,1.0466,12,2025-06,1.0466
2025-06-09 13:00:00,0.4478,13,2025-06,0.4478
2025-06-09 14:00:00,0.2727,14,2025-06,0.2727
2025-06-09 15:00:00,1.096,15,2025-06,1.096
2025-06-09 16:00:00,1.1993,16,2025-06,1.1993
2025-06-09 17:00:00,1.413,17,2025-06,1.413
2025-06-09 18:00:00,1.3488,18,2025-06,1.3488
2025-06-09 19:00:00,1.1453,19,2025-06,1.1453
2025-06-09 20:00:00,1.1443,20,2025-06,1.1443
2025-06-09 21:00:00,1.0083,21,2025-06,1.0083
2025-06-09 22:00:00,1.0136,22,2025-06,1.0136
2025-06-09 23:00:00,1.133,23,2025-06,1.133
2025-06-10 00:00:00,1.578,0,2025-06,1.578
2025-06-10 01:00:00,1.4895,1,2025-06,1.4895
2025-06-10 02:00:00,1.1322,2,2025-06,1.1322
2025-06-10 03:00:00,0.9612,3,2025-06,0.9612
2025-06-10 04:00:00,1.0306,4,2025-06,1.0306
2025-06-10 05:00:00,0.9357,5,2025-06,0.9357
2025-06-10 06:00:00,0.8901,6,2025-06,0.8901
2025-06-10 07:00:00,0.9357,7,2025-06,0.9357
2025-06-10 08:00:00,1.1322,8,2025-06,1.1322
2025-06-10 09:00:00,1.2513,9,2025-06,1.2513
2025-06-10 10:00:00,2.2278,10,2025-06,2.2278
2025-06-10 11:00:00,1.3758,11,2025-06,1.3758
2025-06-10 12:00:00,7.774,12,2025-06,7.774
2025-06-10 13:00:00,6.9274,13,2025-06,6.9274
2025-06-10 14:00:00,0.3816,14,2025-06,0.3816
2025-06-10 15:00:00,0.9989,15,2025-06,0.9989
2025-06-10 16:00:00,1.3201,16,2025-06,1.3201
2025-06-10 17:00:00,1.3278,17,2025-06,1.3278
