Timestamp,demand,season,period,period_type,solar_efficiency,month,hour,day,yyyymm,ymd
2025-06-11 13:00:00,6.8848,summer,summer off peak,off peak,1.0,6,13,11,2025-06,2025-06-11
2025-06-11 14:00:00,0.7007,summer,summer off peak,off peak,1.0,6,14,11,2025-06,2025-06-11
2025-06-11 15:00:00,0.9783,summer,summer part peak,part peak,1.0,6,15,11,2025-06,2025-06-11
2025-06-11 16:00:00,2.3397,summer,summer peak,peak,1.0,6,16,11,2025-06,2025-06-11
2025-06-11 17:00:00,3.1249,summer,summer peak,peak,1.0,6,17,11,2025-06,2025-06-11
2025-06-11 18:00:00,2.8329,summer,summer peak,peak,1.0,6,18,11,2025-06,2025-06-11
2025-06-11 19:00:00,1.3928,summer,summer peak,peak,1.0,6,19,11,2025-06,2025-06-11
2025-06-11 20:00:00,1.2696,summer,summer peak,peak,1.0,6,20,11,2025-06,2025-06-11
2025-06-11 21:00:00,0.7462,summer,summer part peak,part peak,1.0,6,21,11,2025-06,2025-06-11
2025-06-11 22:00:00,0.6118,summer,summer part peak,part peak,1.0,6,22,11,2025-06,2025-06-11
2025-06-11 23:00:00,0.5635,summer,summer part peak,part peak,1.0,6,23,11,2025-06,2025-06-11
2025-06-12 00:00:00,1.4259,summer,summer off peak,off peak,1.0,6,0,12,2025-06,2025-06-12
2025-06-12 01:00:00,1.4542,summer,summer off peak,off peak,1.0,6,1,12,2025-06,2025-06-12
2025-06-12 02:00:00,1.2927,summer,summer off peak,off peak,1.0,6,2,12,2025-06,2025-06-12
2025-06-12 03:00:00,1.204,summer,summer off peak,off peak,1.0,6,3,12,2025-06,2025-06-12
2025-06-12 04:00:00,0.8971,summer,summer off peak,off peak,1.0,6,4,12,2025-06,2025-06-12
2025-06-12 05:00:00,0.896,summer,summer off peak,off peak,1.0,6,5,12,2025-06,2025-06-12
2025-06-12 06:00:00,1.0225,summer,summer off peak,off peak,1.0,6,6,12,2025-06,2025-06-12
2025-06-12 07:00:00,1.006599,summer,summer off peak,off peak,1.0,6,7,12,2025-06,2025-06-12
2025-06-12 08:00:00,1.1181,summer,summer off peak,off peak,1.0,6,8,12,2025-06,2025-06-12
2025-06-12 09:00:00,1.1963,summer,summer off peak,off peak,1.0,6,9,12,2025-06,2025-06-12
2025-06-12 10:00:00,2.1457,summer,summer off peak,off peak,1.0,6,10,12,2025-06,2025-06-12
2025-06-12 11:00:00,1.3815,summer,summer off peak,off peak,1.0,6,11,12,2025-06,2025-06-12
2025-06-12 12:00:00,4.7662,summer,summer off peak,off peak,1.0,6,12,12,2025-06,2025-06-12
2025-06-12 13:00:00,1.2783,summer,summer off peak,off peak,1.0,6,13,12,2025-06,2025-06-12
2025-06-12 14:00:00,0.3853,summer,summer off peak,off peak,1.0,6,14,12,2025-06,2025-06-12
2025-06-12 15:00:00,0.9982,summer,summer part peak,part peak,1.0,6,15,12,2025-06,2025-06-12
2025-06-12 16:00:00,1.028,summer,summer peak,peak,1.0,6,16,12,2025-06,2025-06-12
2025-06-12 17:00:00,1.5105,summer,summer peak,peak,1.0,6,17,12,2025-06,2025-06-12
2025-06-12 18:00:00,1.8171,summer,summer peak,peak,1.0,6,18,12,2025-06,2025-06-12
2025-06-12 19:00:00,1.5209,summer,summer peak,peak,1.0,6,19,12,2025-06,2025-06-12
2025-06-12 20:00:00,1.4915,summer,summer peak,peak,1.0,6,20,12,2025-06,2025-06-12
2025-06-12 21:00:00,1.5724,summer,summer part peak,part peak,1.0,6,21,12,2025-06,2025-06-12
2025-06-12 22:00:00,1.3451,summer,summer part peak,part peak,1.0,6,22,12,2025-06,2025-06-12
2025-06-12 23:00:00,1.1081,summer,summer part peak,part peak,1.0,6,23,12,2025-06,2025-06-12
2025-06-13 00:00:00,1.0337,summer,summer off peak,off peak,1.0,6,0,13,2025-06,2025-06-13
2025-06-13 01:00:00,1.5217,summer,summer off peak,off peak,1.0,6,1,13,2025-06,2025-06-13
2025-06-13 02:00:00,1.4158,summer,summer off peak,off peak,1.0,6,2,13,2025-06,2025-06-13
2025-06-13 03:00:00,1.3674,summer,summer off peak,off peak,1.0,6,3,13,2025-06,2025-06-13
2025-06-13 04:00:00,0.9787,summer,summer off peak,off peak,1.0,6,4,13,2025-06,2025-06-13
2025-06-13 05:00:00,0.7852,summer,summer off peak,off peak,1.0,6,5,13,2025-06,2025-06-13
2025-06-13 06:00:00,0.8727,summer,summer off peak,off peak,1.0,6,6,13,2025-06,2025-06-13
2025-06-13 07:00:00,0.9317,summer,summer off peak,off peak,1.0,6,7,13,2025-06,2025-06-13
2025-06-13 08:00:00,0.9394,summer,summer off peak,off peak,1.0,6,8,13,2025-06,2025-06-13
2025-06-13 09:00:00,0.9301,summer,summer off peak,off peak,1.0,6,9,13,2025-06,2025-06-13
2025-06-13 10:00:00,1.7431,summer,summer off peak,off peak,1.0,6,10,13,2025-06,2025-06-13
2025-06-13 11:00:00,0.9895,summer,summer off peak,off peak,1.0,6,11,13,2025-06,2025-06-13
2025-06-13 12:00:00,8.6659,summer,summer off peak,off peak,1.0,6,12,13,2025-06,2025-06-13
2025-06-13 13:00:00,6.8406,summer,summer off peak,off peak,1.0,6,13,13,2025-06,2025-06-13
2025-06-13 14:00:00,0.7806,summer,summer off peak,off peak,1.0,6,14,13,2025-06,2025-06-13
2025-06-13 15:00:00,1.0755,summer,summer part peak,part peak,1.0,6,15,13,2025-06,2025-06-13
2025-06-13 16:00:00,1.0281,summer,summer peak,peak,1.0,6,16,13,2025-06,2025-06-13
2025-06-13 17:00:00,1.7195,summer,summer peak,peak,1.0,6,17,13,2025-06,2025-06-13
2025-06-13 18:00:00,1.2543,summer,summer peak,peak,1.0,6,18,13,2025-06,2025-06-13
2025-06-13 19:00:00,0.467,summer,summer peak,peak,1.0,6,19,13,2025-06,2025-06-13
2025-06-13 20:00:00,0.3886,summer,summer peak,peak,1.0,6,20,13,2025-06,2025-06-13
2025-06-13 21:00:00,0.7689,summer,summer part peak,part peak,1.0,6,21,13,2025-06,2025-06-13
2025-06-13 22:00:00,0.5446,summer,summer part peak,part peak,1.0,6,22,13,2025-06,2025-06-13
2025-06-13 23:00:00,0.4262,summer,summer part peak,part peak,1.0,6,23,13,2025-06,2025-06-13
2025-06-14 00:00:00,1.4383,summer,summer off peak,off peak,1.0,6,0,14,2025-06,2025-06-14
2025-06-14 01:00:00,0.91,summer,summer off peak,off peak,1.0,6,1,14,2025-06,2025-06-14
2025-06-14 02:00:00,0.8313,summer,summer off peak,off peak,1.0,6,2,14,2025-06,2025-06-14
2025-06-14 03:00:00,1.0594,summer,summer off peak,off peak,1.0,6,3,14,2025-06,2025-06-14
2025-06-14 04:00:00,0.8545,summer,summer off peak,off peak,1.0,6,4,14,2025-06,2025-06-14
2025-06-14 05:00:00,0.8201,summer,summer off peak,off peak,1.0,6,5,14,2025-06,2025-06-14
2025-06-14 06:00:00,0.8322,summer,summer off peak,off peak,1.0,6,6,14,2025-06,2025-06-14
2025-06-14 07:00:00,0.961,summer,summer off peak,off peak,1.0,6,7,14,2025-06,2025-06-14
2025-06-14 08:00:00,0.982,summer,summer off peak,off peak,1.0,6,8,14,2025-06,2025-06-14
2025-06-14 09:00:00,0.8195,summer,summer off peak,off peak,1.0,6,9,14,2025-06,2025-06-14
2025-06-14 10:00:00,1.6767,summer,summer off peak,off peak,1.0,6,10,14,2025-06,2025-06-14
2025-06-14 11:00:00,1.4154,summer,summer off peak,off peak,1.0,6,11,14,2025-06,2025-06-14
2025-06-14 12:00:00,0.318,summer,summer off peak,off peak,1.0,6,12,14,2025-06,2025-06-14
2025-06-14 13:00:00,0.4158,summer,summer off peak,off peak,1.0,6,13,14,2025-06,2025-06-14
2025-06-14 14:00:00,0.4206,summer,summer off peak,off peak,1.0,6,14,14,2025-06,2025-06-14
2025-06-14 15:00:00,0.893,summer,summer part peak,part peak,1.0,6,15,14,2025-06,2025-06-14
2025-06-14 16:00:00,1.5645,summer,summer peak,peak,1.0,6,16,14,2025-06,2025-06-14
2025-06-14 17:00:00,2.0023,summer,summer peak,peak,1.0,6,17,14,2025-06,2025-06-14
2025-06-14 18:00:00,0.8441,summer,summer peak,peak,1.0,6,18,14,2025-06,2025-06-14
2025-06-14 19:00:00,0.7863,summer,summer peak,peak,1.0,6,19,14,2025-06,2025-06-14
2025-06-14 20:00:00,0.6131,summer,summer peak,peak,1.0,6,20,14,2025-06,2025-06-14
2025-06-14 21:00:00,0.5007,summer,summer part peak,part peak,1.0,6,21,14,2025-06,2025-06-14
2025-06-14 22:00:00,0.4715,summer,summer part peak,part peak,1.0,6,22,14,2025-06,2025-06-14
2025-06-14 23:00:00,0.4797,summer,summer part peak,part peak,1.0,6,23,14,2025-06,2025-06-14
2025-06-15 00:00:00,1.6939,summer,summer off peak,off peak,1.0,6,0,15,2025-06,2025-06-15
2025-06-15 01:00:00,1.191,summer,summer off peak,off peak,1.0,6,1,15,2025-06,2025-06-15
2025-06-15 02:00:00,1.1595,summer,summer off peak,off peak,1.0,6,2,15,2025-06,2025-06-15
2025-06-15 03:00:00,1.5307,summer,summer off peak,off peak,1.0,6,3,15,2025-06,2025-06-15
2025-06-15 04:00:00,1.2369,summer,summer off peak,off peak,1.0,6,4,15,2025-06,2025-06-15
2025-06-15 05:00:00,1.112,summer,summer off peak,off peak,1.0,6,5,15,2025-06,2025-06-15
2025-06-15 06:00:00,1.1425,summer,summer off peak,off peak,1.0,6,6,15,2025-06,2025-06-15
2025-06-15 07:00:00,1.0763,summer,summer off peak,off peak,1.0,6,7,15,2025-06,2025-06-15
2025-06-15 08:00:00,1.020999,summer,summer off peak,off peak,1.0,6,8,15,2025-06,2025-06-15
2025-06-15 09:00:00,1.2501,summer,summer off peak,off peak,1.0,6,9,15,2025-06,2025-06-15
2025-06-15 10:00:00,2.697,summer,summer off peak,off peak,1.0,6,10,15,2025-06,2025-06-15
2025-06-15 11:00:00,2.1014,summer,summer off peak,off peak,1.0,6,11,15,2025-06,2025-06-15
2025-06-15 12:00:00,8.4155,summer,summer off peak,off peak,1.0,6,12,15,2025-06,2025-06-15
2025-06-15 13:00:00,8.7801,summer,summer off peak,off peak,1.0,6,13,15,2025-06,2025-06-15
2025-06-15 14:00:00,3.0842,summer,summer off peak,off peak,1.0,6,14,15,2025-06,2025-06-15
2025-06-15 15:00:00,1.2315,summer,summer part peak,part peak,1.0,6,15,15,2025-06,2025-06-15
2025-06-15 16:00:00,1.5041,summer,summer peak,peak,1.0,6,16,15,2025-06,2025-06-15
2025-06-15 17:00:00,1.8819,summer,summer peak,peak,1.0,6,17,15,2025-06,2025-06-15
2025-06-15 18:00:00,1.2578,summer,summer peak,peak,1.0,6,18,15,2025-06,2025-06-15
2025-06-15 19:00:00,1.0355,summer,summer peak,peak,1.0,6,19,15,2025-06,2025-06-15
2025-06-15 20:00:00,1.568,summer,summer peak,peak,1.0,6,20,15,2025-06,2025-06-15
2025-06-15 21:00:00,0.9591,summer,summer part peak,part peak,1.0,6,21,15,2025-06,2025-06-15
2025-06-15 22:00:00,0.7883,summer,summer part peak,part peak,1.0,6,22,15,2025-06,2025-06-15
2025-06-15 23:00:00,0.6323,summer,summer part peak,part peak,1.0,6,23,15,2025-06,2025-06-15
2025-06-16 00:00:00,1.6539,summer,summer off peak,off peak,1.0,6,0,16,2025-06,2025-06-16
2025-06-16 01:00:00,1.2169,summer,summer off peak,off peak,1.0,6,1,16,2025-06,2025-06-16
2025-06-16 02:00:00,1.1141,summer,summer off peak,off peak,1.0,6,2,16,2025-06,2025-06-16
2025-06-16 03:00:00,0.9321,summer,summer off peak,off peak,1.0,6,3,16,2025-06,2025-06-16
2025-06-16 04:00:00,0.9678,summer,summer off peak,off peak,1.0,6,4,16,2025-06,2025-06-16
2025-06-16 05:00:00,0.9667,summer,summer off peak,off peak,1.0,6,5,16,2025-06,2025-06-16
2025-06-16 06:00:00,1.1033,summer,summer off peak,off peak,1.0,6,6,16,2025-06,2025-06-16
2025-06-16 07:00:00,1.1552,summer,summer off peak,off peak,1.0,6,7,16,2025-06,2025-06-16
2025-06-16 08:00:00,1.1003,summer,summer off peak,off peak,1.0,6,8,16,2025-06,2025-06-16
2025-06-16 09:00:00,1.2129,summer,summer off peak,off peak,1.0,6,9,16,2025-06,2025-06-16
2025-06-16 10:00:00,2.317,summer,summer off peak,off peak,1.0,6,10,16,2025-06,2025-06-16
2025-06-16 11:00:00,1.6037,summer,summer off peak,off peak,1.0,6,11,16,2025-06,2025-06-16
2025-06-16 12:00:00,0.5423,summer,summer off peak,off peak,1.0,6,12,16,2025-06,2025-06-16
2025-06-16 13:00:00,0.471,summer,summer off peak,off peak,1.0,6,13,16,2025-06,2025-06-16
2025-06-16 14:00:00,0.4547,summer,summer off peak,off peak,1.0,6,14,16,2025-06,2025-06-16
2025-06-16 15:00:00,1.0202,summer,summer part peak,part peak,1.0,6,15,16,2025-06,2025-06-16
2025-06-16 16:00:00,1.2006,summer,summer peak,peak,1.0,6,16,16,2025-06,2025-06-16
2025-06-16 17:00:00,1.6358,summer,summer peak,peak,1.0,6,17,16,2025-06,2025-06-16
2025-06-16 18:00:00,1.2496,summer,summer peak,peak,1.0,6,18,16,2025-06,2025-06-16
2025-06-16 19:00:00,0.973,summer,summer peak,peak,1.0,6,19,16,2025-06,2025-06-16
2025-06-16 20:00:00,1.6109,summer,summer peak,peak,1.0,6,20,16,2025-06,2025-06-16
2025-06-16 21:00:00,1.5987,summer,summer part peak,part peak,1.0,6,21,16,2025-06,2025-06-16
2025-06-16 22:00:00,1.4737,summer,summer part peak,part peak,1.0,6,22,16,2025-06,2025-06-16
2025-06-16 23:00:00,1.0945,summer,summer part peak,part peak,1.0,6,23,16,2025-06,2025-06-16
2025-06-17 00:00:00,1.5298,summer,summer off peak,off peak,1.0,6,0,17,2025-06,2025-06-17
2025-06-17 01:00:00,1.4799,summer,summer off peak,off peak,1.0,6,1,17,2025-06,2025-06-17
2025-06-17 02:00:00,1.1645,summer,summer off peak,off peak,1.0,6,2,17,2025-06,2025-06-17
2025-06-17 03:00:00,1.024899,summer,summer off peak,off peak,1.0,6,3,17,2025-06,2025-06-17
2025-06-17 04:00:00,1.069,summer,summer off peak,off peak,1.0,6,4,17,2025-06,2025-06-17
2025-06-17 05:00:00,1.045099,summer,summer off peak,off peak,1.0,6,5,17,2025-06,2025-06-17
2025-06-17 06:00:00,0.9623,summer,summer off peak,off peak,1.0,6,6,17,2025-06,2025-06-17
2025-06-17 07:00:00,1.0525,summer,summer off peak,off peak,1.0,6,7,17,2025-06,2025-06-17
2025-06-17 08:00:00,1.3112,summer,summer off peak,off peak,1.0,6,8,17,2025-06,2025-06-17
2025-06-17 09:00:00,1.263,summer,summer off peak,off peak,1.0,6,9,17,2025-06,2025-06-17
2025-06-17 10:00:00,2.2699,summer,summer off peak,off peak,1.0,6,10,17,2025-06,2025-06-17
2025-06-17 11:00:00,1.4792,summer,summer off peak,off peak,1.0,6,11,17,2025-06,2025-06-17
2025-06-17 12:00:00,8.5592,summer,summer off peak,off peak,1.0,6,12,17,2025-06,2025-06-17
2025-06-17 13:00:00,8.595,summer,summer off peak,off peak,1.0,6,13,17,2025-06,2025-06-17
2025-06-17 14:00:00,6.6117,summer,summer off peak,off peak,1.0,6,14,17,2025-06,2025-06-17
2025-06-17 15:00:00,1.0887,summer,summer part peak,part peak,1.0,6,15,17,2025-06,2025-06-17
2025-06-17 16:00:00,1.2621,summer,summer peak,peak,1.0,6,16,17,2025-06,2025-06-17
2025-06-17 17:00:00,1.4786,summer,summer peak,peak,1.0,6,17,17,2025-06,2025-06-17
2025-06-17 18:00:00,1.8999,summer,summer peak,peak,1.0,6,18,17,2025-06,2025-06-17
2025-06-17 19:00:00,1.6873,summer,summer peak,peak,1.0,6,19,17,2025-06,2025-06-17
2025-06-17 20:00:00,1.2149,summer,summer peak,peak,1.0,6,20,17,2025-06,2025-06-17
2025-06-17 21:00:00,0.9973,summer,summer part peak,part peak,1.0,6,21,17,2025-06,2025-06-17
2025-06-17 22:00:00,1.1132,summer,summer part peak,part peak,1.0,6,22,17,2025-06,2025-06-17
2025-06-17 23:00:00,1.2687,summer,summer part peak,part peak,1.0,6,23,17,2025-06,2025-06-17
2025-06-18 00:00:00,1.1964,summer,summer off peak,off peak,1.0,6,0,18,2025-06,2025-06-18
2025-06-18 01:00:00,1.4547,summer,summer off peak,off peak,1.0,6,1,18,2025-06,2025-06-18
2025-06-18 02:00:00,1.4899,summer,summer off peak,off peak,1.0,6,2,18,2025-06,2025-06-18
2025-06-18 03:00:00,1.3216,summer,summer off peak,off peak,1.0,6,3,18,2025-06,2025-06-18
2025-06-18 04:00:00,1.0851,summer,summer off peak,off peak,1.0,6,4,18,2025-06,2025-06-18
2025-06-18 05:00:00,1.1075,summer,summer off peak,off peak,1.0,6,5,18,2025-06,2025-06-18
2025-06-18 06:00:00,0.9657,summer,summer off peak,off peak,1.0,6,6,18,2025-06,2025-06-18
2025-06-18 07:00:00,0.94,summer,summer off peak,off peak,1.0,6,7,18,2025-06,2025-06-18
2025-06-18 08:00:00,1.0983,summer,summer off peak,off peak,1.0,6,8,18,2025-06,2025-06-18
2025-06-18 09:00:00,1.0931,summer,summer off peak,off peak,1.0,6,9,18,2025-06,2025-06-18
2025-06-18 10:00:00,2.0453,summer,summer off peak,off peak,1.0,6,10,18,2025-06,2025-06-18
2025-06-18 11:00:00,1.293,summer,summer off peak,off peak,1.0,6,11,18,2025-06,2025-06-18
2025-06-18 12:00:00,8.8796,summer,summer off peak,off peak,1.0,6,12,18,2025-06,2025-06-18
2025-06-18 13:00:00,3.5533,summer,summer off peak,off peak,1.0,6,13,18,2025-06,2025-06-18
2025-06-18 14:00:00,0.4691,summer,summer off peak,off peak,1.0,6,14,18,2025-06,2025-06-18
2025-06-18 15:00:00,1.0797,summer,summer part peak,part peak,1.0,6,15,18,2025-06,2025-06-18
2025-06-18 16:00:00,1.4435,summer,summer peak,peak,1.0,6,16,18,2025-06,2025-06-18
2025-06-18 17:00:00,1.7621,summer,summer peak,peak,1.0,6,17,18,2025-06,2025-06-18
2025-06-18 18:00:00,1.4977,summer,summer peak,peak,1.0,6,18,18,2025-06,2025-06-18
2025-06-18 19:00:00,3.2673,summer,summer peak,peak,1.0,6,19,18,2025-06,2025-06-18
2025-06-18 20:00:00,1.6942,summer,summer peak,peak,1.0,6,20,18,2025-06,2025-06-18
2025-06-18 21:00:00,1.486,summer,summer part peak,part peak,1.0,6,21,18,2025-06,2025-06-18
2025-06-18 22:00:00,1.4145,summer,summer part peak,part peak,1.0,6,22,18,2025-06,2025-06-18
2025-06-18 23:00:00,1.1887,summer,summer part peak,part peak,1.0,6,23,18,2025-06,2025-06-18
2025-06-19 00:00:00,1.5887,summer,summer off peak,off peak,1.0,6,0,19,2025-06,2025-06-19
2025-06-19 01:00:00,2.0547,summer,summer off peak,off peak,1.0,6,1,19,2025-06,2025-06-19
2025-06-19 02:00:00,1.6474,summer,summer off peak,off peak,1.0,6,2,19,2025-06,2025-06-19
2025-06-19 03:00:00,1.6409,summer,summer off peak,off peak,1.0,6,3,19,2025-06,2025-06-19
2025-06-19 04:00:00,0.9515,summer,summer off peak,off peak,1.0,6,4,19,2025-06,2025-06-19
2025-06-19 05:00:00,1.0867,summer,summer off peak,off peak,1.0,6,5,19,2025-06,2025-06-19
2025-06-19 06:00:00,1.09295,summer,summer off peak,off peak,1.0,6,6,19,2025-06,2025-06-19
2025-06-19 07:00:00,1.0992,summer,summer off peak,off peak,1.0,6,7,19,2025-06,2025-06-19
2025-06-19 08:00:00,1.051,summer,summer off peak,off peak,1.0,6,8,19,2025-06,2025-06-19
2025-06-19 09:00:00,0.9764,summer,summer off peak,off peak,1.0,6,9,19,2025-06,2025-06-19
2025-06-19 10:00:00,2.0318,summer,summer off peak,off peak,1.0,6,10,19,2025-06,2025-06-19
2025-06-19 11:00:00,1.3086,summer,summer off peak,off peak,1.0,6,11,19,2025-06,2025-06-19
2025-06-19 12:00:00,1.4044,summer,summer off peak,off peak,1.0,6,12,19,2025-06,2025-06-19
2025-06-19 13:00:00,1.4246,summer,summer off peak,off peak,1.0,6,13,19,2025-06,2025-06-19
2025-06-19 14:00:00,1.047099,summer,summer off peak,off peak,1.0,6,14,19,2025-06,2025-06-19
2025-06-19 15:00:00,1.2345,summer,summer part peak,part peak,1.0,6,15,19,2025-06,2025-06-19
2025-06-19 16:00:00,1.7005,summer,summer peak,peak,1.0,6,16,19,2025-06,2025-06-19
2025-06-19 17:00:00,1.6914,summer,summer peak,peak,1.0,6,17,19,2025-06,2025-06-19
2025-06-19 18:00:00,1.3328,summer,summer peak,peak,1.0,6,18,19,2025-06,2025-06-19
2025-06-19 19:00:00,0.9866,summer,summer peak,peak,1.0,6,19,19,2025-06,2025-06-19
2025-06-19 20:00:00,0.5411,summer,summer peak,peak,1.0,6,20,19,2025-06,2025-06-19
2025-06-19 21:00:00,0.596,summer,summer part peak,part peak,1.0,6,21,19,2025-06,2025-06-19
2025-06-19 22:00:00,0.8918,summer,summer part peak,part peak,1.0,6,22,19,2025-06,2025-06-19
2025-06-19 23:00:00,1.449,summer,summer part peak,part peak,1.0,6,23,19,2025-06,2025-06-19
2025-06-20 00:00:00,1.5152,summer,summer off peak,off peak,1.0,6,0,20,2025-06,2025-06-20
2025-06-20 01:00:00,1.1378,summer,summer off peak,off peak,1.0,6,1,20,2025-06,2025-06-20
2025-06-20 02:00:00,1.1306,summer,summer off peak,off peak,1.0,6,2,20,2025-06,2025-06-20
2025-06-20 03:00:00,1.1072,summer,summer off peak,off peak,1.0,6,3,20,2025-06,2025-06-20
2025-06-20 04:00:00,1.1169,summer,summer off peak,off peak,1.0,6,4,20,2025-06,2025-06-20
2025-06-20 05:00:00,1.032899,summer,summer off peak,off peak,1.0,6,5,20,2025-06,2025-06-20
2025-06-20 06:00:00,0.9908,summer,summer off peak,off peak,1.0,6,6,20,2025-06,2025-06-20
2025-06-20 07:00:00,1.2314,summer,summer off peak,off peak,1.0,6,7,20,2025-06,2025-06-20
2025-06-20 08:00:00,1.1732,summer,summer off peak,off peak,1.0,6,8,20,2025-06,2025-06-20
2025-06-20 09:00:00,1.2431,summer,summer off peak,off peak,1.0,6,9,20,2025-06,2025-06-20
2025-06-20 10:00:00,2.5341,summer,summer off peak,off peak,1.0,6,10,20,2025-06,2025-06-20
2025-06-20 11:00:00,1.4712,summer,summer off peak,off peak,1.0,6,11,20,2025-06,2025-06-20
2025-06-20 12:00:00,8.6963,summer,summer off peak,off peak,1.0,6,12,20,2025-06,2025-06-20
2025-06-20 13:00:00,8.6202,summer,summer off peak,off peak,1.0,6,13,20,2025-06,2025-06-20
2025-06-20 14:00:00,3.341,summer,summer off peak,off peak,1.0,6,14,20,2025-06,2025-06-20
2025-06-20 15:00:00,1.2922,summer,summer part peak,part peak,1.0,6,15,20,2025-06,2025-06-20
2025-06-20 16:00:00,0.9462,summer,summer peak,peak,1.0,6,16,20,2025-06,2025-06-20
2025-06-20 17:00:00,0.9384,summer,summer peak,peak,1.0,6,17,20,2025-06,2025-06-20
2025-06-20 18:00:00,1.1696,summer,summer peak,peak,1.0,6,18,20,2025-06,2025-06-20
2025-06-20 19:00:00,1.1443,summer,summer peak,peak,1.0,6,19,20,2025-06,2025-06-20
2025-06-20 20:00:00,0.8614,summer,summer peak,peak,1.0,6,20,20,2025-06,2025-06-20
2025-06-20 21:00:00,1.049,summer,summer part peak,part peak,1.0,6,21,20,2025-06,2025-06-20
2025-06-20 22:00:00,0.7841,summer,summer part peak,part peak,1.0,6,22,20,2025-06,2025-06-20
2025-06-20 23:00:00,0.5727,summer,summer part peak,part peak,1.0,6,23,20,2025-06,2025-06-20
2025-06-21 00:00:00,1.4335,summer,summer off peak,off peak,1.0,6,0,21,2025-06,2025-06-21
2025-06-21 01:00:00,1.0261,summer,summer off peak,off peak,1.0,6,1,21,2025-06,2025-06-21
2025-06-21 02:00:00,0.5582,summer,summer off peak,off peak,1.0,6,2,21,2025-06,2025-06-21
2025-06-21 03:00:00,1.045199,summer,summer off peak,off peak,1.0,6,3,21,2025-06,2025-06-21
2025-06-21 04:00:00,1.4284,summer,summer off peak,off peak,1.0,6,4,21,2025-06,2025-06-21
2025-06-21 05:00:00,1.0338,summer,summer off peak,off peak,1.0,6,5,21,2025-06,2025-06-21
2025-06-21 06:00:00,1.0813,summer,summer off peak,off peak,1.0,6,6,21,2025-06,2025-06-21
2025-06-21 07:00:00,1.1297,summer,summer off peak,off peak,1.0,6,7,21,2025-06,2025-06-21
2025-06-21 08:00:00,1.0795,summer,summer off peak,off peak,1.0,6,8,21,2025-06,2025-06-21
2025-06-21 09:00:00,0.9502,summer,summer off peak,off peak,1.0,6,9,21,2025-06,2025-06-21
2025-06-21 10:00:00,2.3171,summer,summer off peak,off peak,1.0,6,10,21,2025-06,2025-06-21
2025-06-21 11:00:00,1.6314,summer,summer off peak,off peak,1.0,6,11,21,2025-06,2025-06-21
2025-06-21 12:00:00,0.5879,summer,summer off peak,off peak,1.0,6,12,21,2025-06,2025-06-21
2025-06-21 13:00:00,1.026999,summer,summer off peak,off peak,1.0,6,13,21,2025-06,2025-06-21
2025-06-21 14:00:00,0.997,summer,summer off peak,off peak,1.0,6,14,21,2025-06,2025-06-21
2025-06-21 15:00:00,1.3294,summer,summer part peak,part peak,1.0,6,15,21,2025-06,2025-06-21
2025-06-21 16:00:00,1.375,summer,summer peak,peak,1.0,6,16,21,2025-06,2025-06-21
2025-06-21 17:00:00,1.4832,summer,summer peak,peak,1.0,6,17,21,2025-06,2025-06-21
2025-06-21 18:00:00,0.8705,summer,summer peak,peak,1.0,6,18,21,2025-06,2025-06-21
2025-06-21 19:00:00,0.9079,summer,summer peak,peak,1.0,6,19,21,2025-06,2025-06-21
2025-06-21 20:00:00,1.0458,summer,summer peak,peak,1.0,6,20,21,2025-06,2025-06-21
2025-06-21 21:00:00,1.0181,summer,summer part peak,part peak,1.0,6,21,21,2025-06,2025-06-21
2025-06-21 22:00:00,1.0257,summer,summer part peak,part peak,1.0,6,22,21,2025-06,2025-06-21
2025-06-21 23:00:00,0.9882,summer,summer part peak,part peak,1.0,6,23,21,2025-06,2025-06-21
2025-06-22 00:00:00,1.4579,summer,summer off peak,off peak,1.0,6,0,22,2025-06,2025-06-22
2025-06-22 01:00:00,1.4732,summer,summer off peak,off peak,1.0,6,1,22,2025-06,2025-06-22
2025-06-22 02:00:00,2.2939,summer,summer off peak,off peak,1.0,6,2,22,2025-06,2025-06-22
2025-06-22 03:00:00,1.1717,summer,summer off peak,off peak,1.0,6,3,22,2025-06,2025-06-22
2025-06-22 04:00:00,1.0656,summer,summer off peak,off peak,1.0,6,4,22,2025-06,2025-06-22
2025-06-22 05:00:00,1.0135,summer,summer off peak,off peak,1.0,6,5,22,2025-06,2025-06-22
2025-06-22 06:00:00,1.1372,summer,summer off peak,off peak,1.0,6,6,22,2025-06,2025-06-22
2025-06-22 07:00:00,1.0804,summer,summer off peak,off peak,1.0,6,7,22,2025-06,2025-06-22
2025-06-22 08:00:00,1.1463,summer,summer off peak,off peak,1.0,6,8,22,2025-06,2025-06-22
2025-06-22 09:00:00,1.0938,summer,summer off peak,off peak,1.0,6,9,22,2025-06,2025-06-22
2025-06-22 10:00:00,2.1552,summer,summer off peak,off peak,1.0,6,10,22,2025-06,2025-06-22
2025-06-22 11:00:00,1.8505,summer,summer off peak,off peak,1.0,6,11,22,2025-06,2025-06-22
2025-06-22 12:00:00,8.6669,summer,summer off peak,off peak,1.0,6,12,22,2025-06,2025-06-22
2025-06-22 13:00:00,8.6301,summer,summer off peak,off peak,1.0,6,13,22,2025-06,2025-06-22
